cleaned_comment,Label
pig-iisip ko man kin gaumno 'di kasanit abang nagsisibog parayo sadto pangpang ku salog,negative
pa'la pig-isip ko man na maray pa 'kong maglalangoy kin malalapnitan man sana ko abang dinalagan akong binwelo palukso sadto salog,negative
linanding ako sa dakulong bato sadto irarom ku tubig,neutral
nagngungurot pig-apulas ko su lubot ko ag narutaan kading kamot ko su dakulong bato,negative
pa'la nag-iwag su bato,neutral
nagbaliskad ako ag naglangoy pararom 'nganing mamansayan sa arani nabayad ko na sadto man nanggad su bato uda man makangangalas sadto anggan sa umiwag adi utro pa'la sadto ko narisang usad palan na 'lakadakulong mata,neutral
syempre nagrait ako-raot sa pagmati-nagrarait ag nagtutulon sa tubig,negative
isipon mo a nagkukutkutat na manok na nagkukupad-kupad a pakpak sa irarom ka tubig arog ako kan su itsura ko,neutral
ag pa'la naiitganan na 'ko,negative
pala nag-iwag su bilog na espasyo sa irarom ko ag nakakaangos na utro 'ko sa angin sa pag-ultanan ka pag-ubo ka tubig,neutral
ag pa'la ibinusol ako paiyan sadto ababow na parte ag piglilili ko kin uno su nagbusol kanako,neutral
ag pala nabayad ko su nilalang o parte sana niya bagana 'di payo sa buaya pero sampulong beses a pagkadakulo,neutral
nagrait ako utro ag pigdali ko 'ya diretso sa alinuwnow ku gugom ko,negative
nagrait ako aww abang pig-aapulas ko su kamot ko tinalikod ag kinuripas makaawas sa salog,negative
sabi niya aww sa pag-ultanan ka pagngurob-ngurob nabuta ko nabuta ko ag pigbabaoy niya 'kong usad na sadit na dyablong isura,negative
buko tabi akong sadit na dyablong isura sadit akong babaying igin pigsilyakan ko 'ya abang pabirik ako 'nganing atubangon iya,negative
diri mo 'ko pag-ungaon kin pauno kong naintindiyan su pigsasabi niya,neutral
diri mo man 'ko ungaon kin ngata ta arog kadto su reaksyon ko,negative
baad nasindakan man sana 'ko o 'baad sutil man nangga'd ading tagasyudad kong rira o 'baad ading pagigin malakaubin ko o kadungasan sana talaga,negative
isi ko yan kapatal mo man nining di' nira ika sinabiyan na diri mag-iyan san salog pag agua de mayo,neutral
nagrarait biyong nauungot,negative
nang-angsa na ag gusto kong maglangoy tirada ko,neutral
amo sana kintana 'di panawon na masasadiri ko 'ding salog ag rinaot mo pa sabi niya,positive
ngata kanimo 'ding salog ha pigsilyakan ko iya,negative
ta pigsisilyakan mo 'ko,negative
ugot baga 'ko mag-tao ikang galang makatakot man ika nagrait adi,negative
ugot amo yan baoy nira sadto dragon ko,negative
a atungal na an a nagpaisip kanako ag napangabil manungod sa dragon,neutral
siguro nakatakot sana 'ko na kaunon niya 'ko kaya pig-aabala ko sana a pag-ablo niya kaya sige kong rimong-rimong,negative
syempre diri niya 'ko kinaon pero nagsabi iya na migkaon iya sa tawo kin alop ag ungot iya,negative
pangala naglubto na iya sadto tubig labing nag-uula ako sadto pangpang ag kinabisara niya ko,neutral
nagparatuab-tuab sana iya manungod kadi manungod kiton nag-unga iya kanako labing pig-iistoryanan ko iya manungod ku pamilya ko pag-iskwela a syudad a telebisyon betamax ag pagbuway-buway,neutral
sinabiyan ko iya kin ngata ta kada babayi malakagustong i-tease a bok nira ag pa'la ispriyan sa aquanet ag pa'la kagusto nirang magsusupong sa shoulder pads,neutral
sinabiyan ko man iya na kagusto kong magparangayamon sa atari video games alagad diri man ako makakangayamon kadi anggan sa gusto ko ta si daddy pirmi a nagngangayamon kadi,neutral
diri ko man ngani naiintindiyan maski kabanga sana ku pigbibisara niya ta diri ko man isi a buot sabiyon ka ibang ngangabilon na piggagamit niya,neutral
ya uno baya ginigibo mo sadi pig-unga ko iya ku nagpundo iya sa pagparaunga ag pagsimbag sa mga sinasabi ko,neutral
buko man sana ika a napupurisaw ka init,negative
kadto sana namo narisa na nagpundo na palan su uran ag nagbababow na su salog,positive
miggalin na ika unga ko nagdudurdarwa ag mamundo sa gatingay,negative
abo ko iyang maggalin,positive
amo,positive
okay mig-uli naman lugod ako,positive
pig-aanap na gayod nira ko,neutral
pig-aanap naman gayod ika ku pamilya mo pig-unga ko 'ya pero diri iya nagsimbag,neutral
migbayadan kita utro ngani,positive
baydon ta sa sunod na agua de mayo kin ika o ako makatunga sadi,positive
mas maray kin diri mo ipag-istorya sa iba a manungod kanako,positive
ngata man ta diri unga ko pig-iisip ko man kin agko man nanggayod magtubod kanako,neutral
ya amo ulat ika na sana a sikreto kong amigo,positive
alagad naggalin na su ugot,neutral
uri ko nang naisip labing nag-aagi pabalik sadto baloy ku pakuapuon ko na diri ko isi su ngaran niya ag diri man niya isi su ngaran ko,neutral
pangala nagpundo na 'kong pagparaisipon iya abang nag-iiratong sadto baloy pig-iisip ko kin pauno ko iieksplikar ading basa kong bado,neutral
pigsabi ko kanda ngamin na naisipan kong magngayamon sa uran ta agua de mayo man,positive
amo 'di pirmi kong palusot kanda ngamin kada pagtapos ka tag-init,neutral
sa sunod na tag-init ag kada tag-init pagkatapos kadto migparaiyan ako sadto salog pag nag-uran na man nanggayod,positive
su ugot pirming sadto nagpaparaulat kanako,positive
su pangarwang beses ko iyang nabayad nagtuytoy ako sa kaabaan ku taludtod niya na puno sa lumot na bagana bato alagad bagana guma sa pagmati pigsusukol ko 'ya kaiba su ikog niya gamit su plastik na ruler na dara ko,neutral
ginamit ko pa sana adtong ruler ku nagngayamon kami sa uru-espadahan ku pinsan ko,neutral
pigtabangan niya 'ko na magkwenta sa 12 pulgada na pirang beses abang pinapaligid-ligid ko su ruler arog ka pantira sa shato 26 na beses,neutral
sinabi niya kanako na agko 12 pulgada sa usad na pye ag agko 3 28 na pye sa usad na metro kaya gaumno 'di kaaba sa pulgada sa pye ag sa metro ag kwentahon ko kuno,neutral
mala ko kapagal ag ribong pakatapos,negative
su ikatulong beses kong nabayad iya pigtugal ko iyang mag-asag ag nabayad ko su kulit niya sa buros na kulor gatas ag ku kinaputan ko bagana 'ko nagkapot sa basang kuskos sa isura o sa basang tugaw,neutral
su ikaupat na beses kong nabayad iya pigtugal ko iyang buksan su panga niya 'nganing mabayad ko a ngipon niya alagad nagsayuma su ugot ta pagmati kuno niya bagana iya kabayo,neutral
amo nadto su katapusan ku pisikal na eksaminasyon ko kanya,positive
pirmi niya 'kong dadarawon sadto salog lunad san payo niya ag dadarawon niya ako sa mga lugar na uda pa basang nakakaabot ag nakakabayad lain sa pirang mga agta na minsan nag-aagi-agi sabi niya,neutral
bagana 'ko su igin na lalaking nakalunad sa taludtod ku dragon sadtu the neverending story ag nagrait ako na bagana sadit na igin na babayi pag naglangoy iya sa 'lang ispid,positive
sabi niya kanako pumundo kuno 'ko tabi sa rait na bagana sadit na igin na babayi,positive
itututturo ag pagngangaranan niya a mga kawoy burak ag mga ayop ag pirmi iyang agko gatingay na istorya manungod kading mga bagay na adi,positive
alimbawa pigtutturo niya usad na beses su salamander na a baoy namo tuko ag sinabi niya kanako na maiisiyan ko kuno kin mig-uran o mig-init kinaugmaan pag binilang ko kin pirang beses adi magtu- tuko ultanan a init ag uran abang pigbibilang ko kin pirang beses adi nag- tuko,positive
kin uno su masakto sa uring numero amo yan magigin panawon pag sunod na aldow,neutral
kada ginigibo ko yan pagsunod na aldow tama man,positive
pigsabiyan niya ako ka mga bagay na arog kan,positive
ag pirmi ibabalik ako ka ugot kin sari kami primerong nagkabayadan abang nag-uurow na a unang uran,positive
abang nag-aagi a taon a usipan namo nagda-dalagan man mga munyika mga mararaot na maestro pastidyong mga igin na lalaki ag nagdadakulong mga suso,negative
sa silong mo migdakulo man raw adi unga ko abang pigtutuldo ko 'ding rurug'gan ko sa kauyaman,negative
sa mga nabayad ko amo,positive
nakakaupol sana 'di ag kaipuwan ko pa lugod magsupong sa bra ag diri ako makainga naggumod-gumod ako ag nag-irik-itik iya,positive
diri ko isi na kaya palan an gibuwon ka mga dragon,neutral
uno ta nagpatusar palan ika,positive
k'wasang su usad na babayi sadto iskwelan inumaliwan ako sa kuto kaya pinatusaran ako ni mama sadto parlor,neutral
uno man kan kalalawgon ko na nguwan si demi moore ag 'lang gayon baga niya,positive
siisay,negative
ag pa'la pig-istoryawan ko na iya ku pelikulang ghost,neutral
pa'la manungod na sa vhs players ag laser discs high school crushes kin paunong ma-in love ki kurt cobain pagbasa sa sweet dreams ag sweet valley ag mills boon ag magkaulangan,positive
uno yan na supong mo,neutral
bagana ika paralimos,negative
gusto man raw an ni kurt cobain a itsura mo,neutral
bata mo ya,negative
pigsilngan ko su gasi kong pantalon ag lubad na bado grunge adi,negative
ag pig-istoryawan ko iya manungod ka nirvana ag ku musika nira ag ta sa agko 'ko maabang bok mas makaka-headbang akong tunay,neutral
naririsa kong nalalangkag na adi abang nasa pangpang ako ku salog nagduduru-darwang maglubto,neutral
uno ta abo mong maglubto sadi tubig,neutral
uno maraot kanimo nguwan na aldow iba a parong mo,negative
diri mo tabi pagsabiyon na malangsi ngurob ko uno,negative
diri ako nguwan makakalangoy kasabay mo,negative
diri ako pwedeng mabasa,negative
sabi ku mga gurang makakapay kuno 'ko kin mabasa ako,negative
ag pigpupulikat ako sa maray ag diri ako makaiwag ag sabi pa nira arog talaga kuno kadi a mga bagay ta parte kuno 'di ka pagkastigo ka dyos ka orihinal na kasalan ni eba,negative
siisay man nagsabi kanimo ka masimot na an,negative
diri ika magmuda,negative
una pigtutturuan mo 'ko pa'la abo mong gamiton ko su pigtutturo mo kanako,neutral
bukong sinabiyan ika nira na diri mo pagdiktawan a mga gurang kin uno nira gigibuwon,neutral
nguwan uno baya problema mo,negative
nagkakaulangan ako amo,negative
sabi niya ah na bagana naintindiyan na niya ngamin,positive
ay pumundo ika,negative
ag syempre ginibo niya 'nganing uyamon ako o 'baad nagigin mabuot sana iya ta pigsabiyan ko,positive
baad 'baad 'baad amo sana yan ngamin naiisip ko pag agko 'ko regla,neutral
kaya ku apon na adto nag-ula sana 'ko sadto pangpang ku salog ag pig-iisip ko na nakakapay na 'ko abang nag-uulat sana iyang punok sadto tubig,negative
ku nag-urow na su uran nagray na su pagmati ko ag dawa nabasa ako diri man ako nakapay arog ku sabi ku mga gurang na babayi,neutral
ag dangan ku mga uring taon manungod na sa vcd players mga problema sa pamilya college kauragan ka mga lalaki ag kin uno mga gusto kong gibuwon sa buway,neutral
ay dakol man nanggad na kauragan ka mga lalaki,negative
diri ika tinutturuan ka mga libro ag pelikula mo kan,neutral
sa silong ko kin sari man an agko usad na perpektong lalaking ka among tuod ka ideal man mo,positive
'baad ipinako man sa krus ka usad na opinyonadang babaying arog mo,negative
o 'baad ginusto man na niya 'ding gibuwon na sana sa sadiri niya sabi kadi,neutral
pero su ugot pirming iniiwas sa ibang mga unga ko arog baga kin agko iya pamilya sari iya nag-iistar sari iya galin uno ta 'la niya kadakulo pira na edad niya kin makikibisara man iya sa iba kin babayi o lalaki iya kin magraraan man iya,negative
naturan ko sa pag-agi ku mga taon na diri na magparaunga ag akuon na sana kin uno iya,positive
kadto adto napatalukso kin gaumno kamundo magin ugot,negative
alimbawa agua de mayo sana a solamen-teng panawon na makakadulag iya sadto prisuwan na ginibo na niyang istaran,negative
minsan agko iya amigo na arog ko kadtong mala nang ubang panawon ag su babayi nag-istar kaibanan niya pero naggurang adi saka nagraan,neutral
uda iya pamilya ag diri niya marumruman na nagkaagko iya kadi lain sana kadtong babaying adto,negative
saka bukong mamuya na kinakatakutan,negative
kinakatakutan iya ta diri iya naiintindiyan ag ta miling pigtatakutan dapat pagsusugidon ag titigbakon,negative
arog kan mag-iwag a kinaban,neutral
ag amo yan a rason kin ngata ta pigpapromisa niya ko na diri mag-istorya kiisay man manungod kading agi-agi ag iristoryawan namo pag agua de mayo ag diri mag-iba maski siisay,positive
ngata ta diri unga ko kanya labing binnababa ako sadto taludtod niya paiyan sadto pangpang ku salog,positive
maray man ikang nilalang kin isi sana nira kin gaumnoy 'ka karay diri na ika nira rarakupon ag gagamiton pantakot sa mga igin,positive
kin isi sana nira kin gaumnoy 'ka karay diri na ika nira rarakupon ag gagamiton pantakot sa mga igin,positive
pangala pwede na ikang makibistuwan ag makibisara sa ibang tawo,positive
kawasa patal a mga tawo,negative
narumruman mo man ngamin na pakaraot na sinabi nira manungod sa mga dragon ag manungod kanako,negative
mag-imati ika kin ibang tawo nakabayad kanako ku aldow na adto pirang taon na nakakaagi biyo man nanggayod sirang freaked out arog ku sabi mo,negative
gigibuwon nira kintana a pinakamaray ag pinakamagalang na bagay a magdalagan padulag ag diri na magbalik o atakiyon sa puso,positive
ya mala,neutral
di' ko baga ginibo reklamo ko,positive
amo buot sabiyon iba man ika,positive
kapay kaya ika,negative
salamat ha,positive
o 'baad kapay sana ikang dragon simbag ko kanya,negative
nagtawa sana 'ya o 'baad sa isip ko sana na nag-tawa iya,positive
nagpundo na sa uran sabi ko pala nabayad kong uda na naman su ugot,neutral
ku sunod na taon nag-iyan ako sadto salog bago iya mag-abot pigparaulat ko iya pati su uran sigurado ako na pariyo sirang umaabot labing nag-uulat ako,neutral
pala nag-abot na su uran ag su ugot napasilag na,positive
nagtindog ako sadto gilid ku salog ag pigsilngan ko sana 'di,positive
uno pa pig-uulat mo mayna,positive
nguwan na aldow ipapabayad ko kanimo kin sari ako nakaistar,positive
agko 'ko kaiba sabi ko labing pigkakayab ko na magrapo su lalaking nagtatago ag nagsisirong sadto irarom ku kawoy,positive
iya su lalaking papakasalan ko,positive
gusto kong mabisto mo iya,positive
uno nag-atungal iya,neutral
nagpromisa ika,positive
ag padagos iyang nag-aatungal,neutral
diri ko maintindiyan kin ngata ta 'lakaungot niya,negative
piglamasa ku ugot su ikog niya sadto tubig na nagpapakaraw-kasaw ag napapaalon,negative
su pag-aatungal niya bagana daguldol,negative
su lalaking nasa talikuran ko nagparakagrat ku nabayad niya 'di ag nagdalagan parayo labing nagkakagrat,negative
nag-atungal pang usad na beses su ugot pa'la nauda na sadto tubig,negative
ulat iyak ko diri ako sigurado kin kiisay ako nag-iiyak 'baad sadto darwa o sadto sana usad,negative
su kinatapusan nabayaan akong solo,negative
su lalaking papakasalan ko bagana pigsusubi-subing nagparapamarita na kapay kuno 'ko ag agko kuno alimaw sadto salog,negative
syempre binayaan ko adtong tapayason na adto,negative
pero nagtubod su mga tawo pala agko na uring-uding na naibanan kuno 'ko ku ugot,negative
ngaya isi man nira na agko sala ta gurang na 'ko para magngayamon sa uran pag agua de mayo,negative
dinara 'ko sa mga doktor sa payo ag sa mga albularyo pero uda ako sinabi kanda manungod sadto dragon ko,negative
pa'la pinabayaan naman sana nira 'ko ta normal man ako uda man ipinagkaiba sa iba,positive
paglabos ku panawon nagin kaibanan na sana ako sa mga istorya ku mga gurang na babayi manungod sa ugot ag kin ngata ta a mga igin ag mga tawo magrayo dapat sa salog pag agua de mayo,neutral
pa'la nag-abot na su mga pararakop sa ayop ag mga turista ngamin gusto sa palas ku ugot,negative
narungog kaya nira na a namit kuno kadi bagana man sana manok mas masiram pa ngani kuno,positive
pigparaulat nira adto a sunod na agua de mayo,neutral
uda man nakabayad o nakarakop kadto syempre ta uda man makatukod kin kuno mig-abot a unang uran,negative
kapatal talaga ka mga tawo,negative
una talaga nira migpabayad an,neutral
salamat na sana ta madaling malangkag ag malingaw a mga tawo,negative
pag-agi sa usad na taon ag usad pang taon ag usad pa pinabayaan na su salog ag su ugot,positive
narurungog ko minsan na agko pa mga tawong mag-iiyan na pig-aanap adi alagad mag-iiyan sirang sala sa panawon ag pirming para sa salang rason,negative
ku ikaupat na taon nag-ulat ako sadto gilid ku salog labing nag-iiratong a iuuran ag nag-iinapos man a tag-init,neutral
isi kong san sana iya ag isi niya na bumabalik ako alagad diri iya nagpasilag,neutral
patawad patawad patawad sabi ko sadto malumot na tubig,positive
bumalik ika sabi ko sadto malumot na tubig ku sunod na taon,positive
baad kin kunong agua de mayo migbalik ako ag 'baad kan mapatawad mo na 'ko,positive
baad kan magigin amiga mo na ako utro sabi ko ku sunod na taon,positive
alagad diri iya nagsimbag,negative
diri nauban naggalin na ako sa sadiring banwaan ag nagdesisyon na maglipat sadi syudad na adi kin sari bagana pirming nagmamadali a mga tawo ag pinalid na 'ko ka kasibutan ka pagbuway,neutral
nagtatrabaho ag diri nababayadan sa tama nagbabayad sa mga bayaran nag-iinom sa mga bar nakikitagbuan ag nakikitawaan sa mga tawo 'nganing mabawasan a kamunduan ag nagpapa-ayaay sa spas,neutral
sa paglabos ku mga taon nalingawan ko na a manungod sa agua de mayo,negative
madaling malingaw sadi syudad na adi-diri mag-uuran o init kin kuno dapat na mag-uran o init,negative
aros magtubod na 'ko na su ugot pantasya ko man sana ku igin pa 'ko o pangaturganan sana,negative
alagad usad na apon na tag-init naturakan ko a sadiri ko na nakaula sa usad na kaunan na dating lumang baloy sa usad na lugar sa greenhills,neutral
pig-uulat ko su kaiba ko ku nagsirang ako sadto bintana abang nag-iigop sa iced tea,neutral
pagsilong mo sa luwas iisipon mo na nasa apwera ikang lugar-agko natad kawoy ag mga sulog na manok,neutral
namati kong nagpundo su kinaban bagana agko pig-uulat pala nag-angos su bilog na kinaban,neutral
pa'la nagturo na su unang uran gatingay ag maluway pa'la dagos-dagos na ag pala nagbubulos na,neutral
pala nag-angos su bilog na kinaban,positive
narumruman ko su agua de mayo ag su ugot labing pigsisilngan ko su turo ku uran na nanananggilid sadto salming na bintana,positive
isi kong bagana ko itsurang kapay ading ordinaryong 28 anyos na babayi na solong nakaula na nagtatangis bayad kading mga diri niya kabisto alagad uda man mikilabot kanimo sadi syudad na adi,negative
uda sadi dragon amo yan sabi sadi maribok maati ag matawong syudad,negative
uda man nangga'd dragon sadi syudad na adi,negative
alagad agko raw migtubod kanako kin sabiyon ko na agko usad sadi a sadiri tang klaseng dragon nakaistar adi sa salog na malumot a tubig mga 400 kilometro pa-sur sa usad na baryo na a baoy santiago,neutral
magtubod raw ika kanako na magpapasilag adi pag agua de mayo ag pig-uulat pa nanggad ako kadi,negative
mawot ko na kabisaranon na niya 'ko ag akuon na utro niya 'kong amiga,positive
'baad istoryawan ko iya manungod ka dvds ag ka internet ag ipods ag kin uno pa,positive
baad istoryawan ko iya manungod sa droga ag pulitika,negative
migtao nanan adi sa usad pang pagkakataon kanya na manarita kin gaumno kita kapatal ag paradanyar ngamin,negative
baad iiba na niya 'ko ag darawon sadto istaran niya,positive
baad diri na niya 'ko paulion,positive
baad kapay sana talaga akong babayi na pinnili sa kapay man na dragon na magin kaibanan sa buway,negative
magtubod raw ika kanako,positive
amo adi begas ta,positive
amo yan sasabiyon ni padre bobby,positive
inaabot pa sana iya galin sadto banwaan nira ading muerta caxerex-na paraugbon sa mga puta paralulugos ag mas dakol pang padi-ta iaatod niya su desterado niyang kag-igin na babayi sadto landingan nganing lumupad naman adi pabalik sa libertad ka sunod 'a gab-i,negative
sadto muerta caxerex su kag-gin niyang babayi bistado na amo ina ku ranow ka buhi kin sari su pinakasadit na isura dinakulo nang mga ampak,neutral
naudaan na kaya su ranow ku ina nira mala lugod ta pigpapara-baha na su mga kaabay na mga nalulupang banwaan,negative
su ina pinag-alow pirang dekada na nakalalabos ku ayupan kading agom na pinurbaran man niyang guranon pirang beses,negative
iya nagpatanid sa kaungutan na a mga mistisong unglo malain na mapangangagom ta amo yan su pagka-kabayo nirang nasalakan sa tawo na sugid sadto mga kagnubo ku mga dayo sa pagtubod,negative
narakop ko si amay na pinupurbaran puoton si apay ku ulunan son sabi ni padre bobby ki sonny na tinawa,negative
pirmi man si sonny magtatawa dawa kin buko man patawang bagay arog baga ngaya kading si ina nira na arani nang supuon su ama nirang nag-ampon kanya na nguwan tawo na sana ta naatake ading pagpurbar na pagguraan kadi sa diri nakawawawoy,negative
sari si mary son,positive
si mary puta na sadi begas ta guy,negative
amo yan diri sasabiyon ni sonny,positive
si sonny nabansagan nang sonny'ng dungas puon ku sampulong taunon pa sana sirang magkagrado sa iskwelan pa'la nagin paraimpormar anggan sa magin suldado sadto mga gera ku mga kanto sa triangulo,negative
su mga sa kanto sadto triangulo puro man sa tawo pag aldow,positive
pag gab-i miglabanan sira ngamin sa kin sa unong rugo 'nganing magin amo kagurangnan ka laman sa pagpuputa amo kagurangnan ka dados sa huwego saka amo kagurangan ka kristal sa narkotiko,negative
ngamin na kasalan naginibo na sadto trayanggulong adto para sa lakwat ag pagsadiri ku mga sa rugo mga gibong ikukumpisal man sana sa mga padi tapos ipingangadyi ki nuestra señora tanganing mapatawad,positive
nungkang nangastor o nakasturan si sonny ta si padre bobby pirming isadto urog na ku buko pa 'ding padi kindi usad na napiritang kapong na mala man nanggad isog ka rugo na nakamana sa usad na kanto sadto trayanggulong adto sa mga teritoryo galin sadto mga desterado ag mga paraguraan niyang mga ermano,neutral
ngamin tutok sana sa sadiri ag ngamin sana transaksyon amo yan si padre bobby puon sa kapinuonan,neutral
ag si sonny su dungas na nagpabura ki mary kadto ta sinabiyan niyang kakabayuwan adi niya,negative
su igin pang bobby na uda pautaot magsugot ki mary binudalan su lalawgon ni sonny sa unong klaseng kauragan an na pagsabiyon mo yan sa nagtayo nang babayi sa pagtubod dungas,negative
si mary na interong diri pigsisisino si bobby sinnilung man nangga'd kanya pa'la inarukan su nagru-rugo niyang mga kamot pa'la nagngisi ki sonny saka lininggan su lalawgon niya kaya su tulo nagin mag-amigo puon kadto,negative
begas tadi yaba,negative
amo yan sasabiyon ni mary,positive
pirmi sadto sa rugo na mag-iiyan kanya kindi urog pa ki sonny,negative
ni nungkang pinurbaran iya kadi-si sonny'ng dungas buko man malakadungas-ta isi niyang titigbakon iya ni padre bobby,negative
si sonny baga a migprotehir kanya sadi kaya a sabi niya ki padre bobby uru-utro diri ko adi pakarauton guy,negative
si mary pigpaparaliman-limanan sana su nagpaparaurog-udog na telepono su malakainsistidong sari na ika nanunubsob,negative
anggan su pang-unom niya kadtong aldow 'a adto naggalin na-ading kabangang-babayi ag kabangang-tawong lipod na kaipwanan a sustansya ka suso niya-sinimbag su baoy pa'la narungog si sonny sadi na iya gusto ikang mabayad,negative
isi ko,positive
si sonny nagngurob-ngurob ya ngata ta diri ika nagsimbag-,negative
si mary tinnawa sana naglalaom ikang sisim-bagon ko iyang nagtatrabawo ako,neutral
ay amo palan,positive
si mary nag-angos pa'la nag-unga kin sari saka unong oras pa'la nagpatuod nang miggalin ag tinukuran su sadiri niya sa ngisi-,neutral
para adi kanimo amay-labing su pampito niya kadtong aldow 'a adto nagluog na sadto kwartong agko pa nanggad na parong sa nilinggang kaduan pa'la pinuonan na iyang sambawon sadto ringring,negative
su mga rugo nira rinurukay su laman niya na itinatao man niya kanda,negative
pag pinabaoy iya ni padre bobby pirmi niyang luluwason,positive
dagos tabi utro sadi begas ta guy,positive
amo yan sasabiyon ni sonny,positive
binuktutan sana naman su usad 'a baldi sa pulang serbesa sa mga kabayo solamenteng amo sana kayang inumon ka arog niya,positive
biyo nang sa dayo amo yan si sonny kabangang-unglo saka kabangang-kapre na pigninigaran ka pariyong lado ag intinatakwil na bigik,negative
a pagkabuway niya utang na buot niya ki padre bobby a talingkas niyang makapag-agi-aging uda kinatatakutan sa muerta caxerex kadto na areglado sadto mga kagurangnan ka dado ag kagurangnan ka laman na mangunguko sa mga igin na halo a lahi na arog niya nganing bunuon a mga rugo saka tulang nira gagamiton sa paggibo ka mga tuytoy saka edipisyo para nungkang maraot,neutral
si padre bobby isinalbar iya sadto mga bisyong mana ka rugong kapre niya adtong aso galin sa pipa na pamana ka lahi niyang pigprasadol ku mga kagurangnan ka kristal kadtong gera sa mga kanto sa triangulo,neutral
a puturo niya sa muerta caxerex narumpag kadtong mga tarhetang kagranan ku mga utang ku pipa na diri mabayaran sa payo niya kaya diri na iya makauli,negative
nguwan sige sana niya patianod sa mga edipisyo kading sunshine consortium sadi kapitolyo na agko nakasungsong na headset tapos nagigin bampirang ba'na robot guru-gab-i ta amo dikta ka ekonomiya saka ka libertidad,negative
pagpapara-ursinuwon sana mga 'bisor niya manungod sadto guraan nang pukuapuon niyang babayi na nagraan na naman ngaya na amo ginibong rason kin ngata ta nagpalta iya nganing libreng makiurong-udong ki padre bobby,neutral
si sonny su nag-ataman ki padre bobby para diri adi marungaw ku gera ag pagkatapos pirmi niya ading kinukulibat manungod ki mary,positive
sinilngan ni padre bobby su mga kamot ni sonny magpaparakubog-kubog pa yan son',positive
nagtawa sana si sonny diri kin agko ako kapot 'a bras saka pinta guy,positive
o kin suso saka lubot sa babayi,neutral
la puta son tistingon ko ika,negative
nag-angal si sonny atang amo guy,negative
nagtuga ika ki mary na uda na pipa son,positive
naggulom si sonny dawa uno para ki mary puru-pirmi guy,negative
su unang beses na nagpinta si sonny disisais iya ag nagraraan na sa pipa,negative
su ipininta niya a sagrada familia ginibo niya adto para ki mary,positive
gumalin na ika sadi begas ta tabi,negative
amo yan buot sabiyon ni padre bobby ki mary kada migbyahe iya sa labing 400 kilometro pa-norte sadto kapitolyo,neutral
namati na niya si mary bago niya nabayad-nabayad niyang tinnulid su awak ni sonny-nakasilong labing dinnaguso adi sadto nag-uulat na gakos ni sonny,neutral
inalsa pala pinapiring-piting iya ni sonny labing sige niya urok-utok,positive
napasilyak si padre bobby malulupuan mo iya,positive
ibaba mo 'ya son',positive
nag-ayat sa dispensa si sonny labing renisibe ni mary su gakos ni padre bobby saka su darwang luway na tapi sadto payo niya,positive
pa'la innatras adi pigsilngan su 6' saka 6'1 na mamula-mulang bulaw nirang kulit sa awak pangalas pirmi 'kong lingaw kin gaumno kamong darwa kalangkaw,neutral
nagsimbag si padre bobby ag ika 'la mong niwang 'baba,negative
nagpaliman-liman sana si mary pa'la inunga si sonny ya uno naman an nguwan bibi,positive
nagngisi si sonny agko kaya usad na babayi agko na iya igin gusto ko iya,positive
nagsilong si padre bobby ki sonny di mo 'di sinabi kanako-,neutral
sinabad si mary namumuot ika bibi,positive
napatawa si sonny diri ko isi magpapara-silong ako kanya magbalibol,positive
sinnugrot si padre bobby uno ika nasa hayskul,neutral
pinakuro-kuro ni sonny su pirok niya,negative
sangbay iya sa iba,negative
nagngurusdot si mary kiisay,negative
nagtawa utro si sonny,positive
sa kapre sa guadalupe guy,neutral
putok ni padre bobby gusto mong magin bata a sangbay sa pulis kadungas mo migraan ika kiton,negative
dyos ko son,positive
mga buaya iton na kakaunon sana ikang buway,negative
nag-unga si mary ka-rugo ta 'ya bibi,negative
buko,negative
nag-angos si mary,positive
ya diri mo 'ya pwedeng kuonon,negative
uda kita permisong makiiba sa buko ta man ka-rugo isi mo yan,negative
narungog mo 'ko bibi,positive
nagngurob-ngurob si sonny amo mary,negative
nagsilong si mary ki padre bobby,neutral
uda tabi malain na mangyari kanya padre dawa uno gibuwon niya dawa sari,positive
napaiktin si padre bobby nagpromisa utro na amo usad sa mga natutudang ganador ku gera ku mga kanto sa triangulo ya amo,negative
pakatapos sinabi man nanggad kadi pig-uulat pa nanggayod ika ni nuestra señora,neutral
kaligtasan sadi begas ta padre,positive
amo yan pirming sinasabi ni mary,positive
su kag igin niyang babayi dati usad na duru-daragita amo su mapiling igin na babayi ka muerta caxerex ag a rugo ag puturo kadi nasa awak niya,neutral
ku kadtong panawon su kag-igin niyang babayi pinaglulugos ku ama ag su mga dayo sa pagtubod iginapos iya sa matrimonya sa pagtubod su talas na kalag ku karag-an inilaom sadto imahen niyang naurma sa rugong bulawan su urma ku mabros niyang awak na pinagpalas-palas ta nag-umang tumtumang kaibanan su mga sa rugo,neutral
su pagtubod agko mga kalalakiyan nagtugang poprotehiran iya su mga boyadores kaya pagdadarawon nira su imahen palibot sadto muerta caxerex na iaagi sa salog nganing mabendisyunan su mga banwaan ag nganing mapasunod su sa rugo sadto pagtubod,neutral
pinaninindugan pirmi ku mga kalalakiyan na mga nakalingaw na sa pag-agi ku panawon na sadto sira ku kapinunan nganing pugulan iyang lumuson su sadiri niya sadto salog,negative
